stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8220DB000329,329,Aston Quay,,53.346274,-6.261683,,,,
8220DB000333,333,D'Olier Street,,53.3466922365908,-6.25834636399196,,,,
8220DB000334,334,D'Olier Street,,53.346581156205,-6.25812559112216,,,,
8220DB000335,335,D'Olier Street,,53.3463614054418,-6.25784917048538,,,,
8220DB000336,336,D'Olier Street,,53.3462516394294,-6.25771846673947,,,,
8220DB000340,340,Townsend Street,,53.345975,-6.256017,,,,
8220DB000342,342,College Street,,53.3455641183174,-6.25680026075817,,,,
8220DB000345,345,Pearse Street Garda Station,,53.345475815469,-6.2562931940713,,,,
8220DB000346,346,Pearse Street Garda Station,,53.3455443981649,-6.25668090763654,,,,
8220DB000350,350,Prince's Street South,,53.3456319415816,-6.24976824959424,,,,
8220DB000351,351,Erne Street,,53.3434182647907,-6.24530817378361,,,,
8220DB000352,352,Pearse Square,,53.342989145803,-6.2424121399899,,,,
8220DB000353,353,Grand Canal Quay,,53.3426450090424,-6.23979801761228,,,,
8220DB000354,354,Ringsend Road,,53.3422358280174,-6.2364356898267,,,,
8220DB000355,355,Ringsend Garage,,53.3418173477811,-6.233058790693,,,,
8220DB000356,356,Ringsend,,53.3419030234416,-6.22671744313464,,,,
8220DB000357,357,Irishtown Road,,53.3391710439669,-6.22312147489857,,,,
8220DB000358,358,Sean Moore Road,,53.3390271337242,-6.21709042092931,,,,
8220DB000369,369,Pine Road,,53.3405094978855,-6.21403998399881,,,,
8220DB000371,371,Irishtown Road,,53.3386127807367,-6.22305458253422,,,,
8220DB000372,372,Star of the Sea,,53.3354881469499,-6.21965567144901,,,,
8220DB000373,373,Farney Park,,53.3342753312713,-6.21788927259654,,,,
8220DB000374,374,Sandymount,,53.3332284399006,-6.21640134211922,,,,
8220DB000375,375,Dromard Terrace,,53.3340611346518,-6.2143845130625,,,,
8220DB000381,381,St John's Church,,53.3243237661065,-6.21237419337667,,,,
8220DB000385,385,Newgrove Avenue,,53.332351023118,-6.21122768794002,,,,
8220DB000387,387,Sandymount,,53.3324995101993,-6.21574105767749,,,,
8220DB000388,388,Farney Park,,53.334508861965,-6.21848017255212,,,,
8220DB000389,389,Star of the Sea,,53.3352900817962,-6.21963388936862,,,,
8220DB000390,390,Tritonville Road,,53.3376299137845,-6.2222394793377,,,,
8220DB000391,391,Bath Street,,53.3400638554722,-6.22392535183325,,,,
8220DB000392,392,Ringsend,,53.3417336311665,-6.22741532105921,,,,
8220DB000393,393,Tritonville Road,,53.3369038877169,-6.22237479685263,,,,
8220DB000395,395,Ringsend Road,,53.3419400535651,-6.23527645441634,,,,
8220DB000396,396,Grand Canal Quay,,53.3424425175709,-6.2394759484262,,,,
8220DB000397,397,Pearse Square,,53.3427855554404,-6.24201500730761,,,,
8220DB000398,398,Erne Street,,53.3432949350358,-6.24547844686789,,,,
8220DB000399,399,Pearse Station,,53.3438668221062,-6.24830860143225,,,,
8220DB000400,400,Shaw Street,,53.344849,-6.25339,,,,
8220DB000403,403,Nassau Street,,53.3427135106709,-6.25670629404065,,,,
8220DB000404,404,Nassau Street,,53.3426633325105,-6.25634789239429,,,,
8220DB000405,405,Nassau Street,,53.3424816891816,-6.2556043726643,,,,
