shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4419_16,53.2736173,-6.2037618,415,7022.416
4419_40,53.295178,-6.3885478,163,3682.518
4419_10,53.3099147,-6.2517091,441,9402.173
4419_41,53.2844306,-6.4229769,76,1019.739
4419_60,53.336699,-6.3066077,592,12500.563
4419_61,53.3186323,-6.3690855,428,7710.763
4419_27,53.3259735538734,-6.34582276701964,504,8271.876
4419_50,53.2872657481015,-6.37564783027618,14,71.235
4419_4,53.343261,-6.2592027,219,5190.5
4419_42,53.3468995553129,-6.27160567894015,92,1494.982
4419_33,53.3365905294031,-6.30733848279238,474,6629.499
4419_3,53.281944,-6.2179282,120,5537.252
4419_28,53.3324959,-6.3295367,520,8250.812
4419_19,53.3470808,-6.2769866,283,3293.589
4419_60,53.2878462213823,-6.41889973619669,97,1488.573
4419_9,53.3328231,-6.2607608,193,2832.63
4419_1,53.2631328,-6.2106297,693,16779.144
4419_10,53.3402385,-6.2584932,238,5594.637
4419_51,53.3161824,-6.3695354,345,4737.066
4419_23,53.3501881816999,-6.25214258620171,26,225.615
4419_9,53.34328,-6.2592269,90,1279.868
4419_34,53.2992681173341,-6.37475475826542,788,14354.276
4419_8,53.3269741,-6.2563518,272,3570.32
4419_8,53.3346268,-6.2631113,169,2522.973
4419_43,53.3501252390285,-6.25241279843203,883,14837.423
4419_6,53.3398101,-6.2605389,256,5807.454
4419_42,53.3502275,-6.2519538,201,2885.146
4419_62,53.3341562,-6.3281763,553,11035.814
4419_13,53.2769152,-6.2034708,457,7402.61
4419_1,53.3261408425058,-6.25611355558497,404,7572.382
4419_4,53.3317064,-6.259334,345,6909.501
4419_7,53.32926,-6.2573919,244,3305.801
4419_24,53.3162186,-6.3695069,709,11664.294
4419_37,53.3471463,-6.2784947,294,3394.486
4419_31,53.3265506,-6.3437502,592,9447.824
4419_50,53.3496598,-6.2492804,924,15066.666
4419_39,53.3342735,-6.327416,512,8417.606
4419_41,53.3486971,-6.257601,892,17107.57
4419_61,53.3331406,-6.3292104,537,10900.801
4419_1,53.3452782,-6.2584177,192,4938.408
4419_50,53.3414341,-6.2919656,618,11208.941
4419_34,53.3478865,-6.291677,373,4282.024
4419_31,53.3476488,-6.2918433,380,4312.261
4419_56,53.3460993,-6.2916806,686,11921.513
4419_2,53.267149,-6.2092466,113,1599.33
4419_3,53.3123054,-6.2522618,17,972.861
4419_10,53.3679459,-6.2851801,26,990.214
4419_36,53.2967405,-6.3811823,824,14878.569
4419_30,53.346849,-6.2717826,278,3158.901
4419_52,53.3072529,-6.3588262,258,3480.121
4419_61,53.3070668,-6.3588085,302,6129.911
4419_32,53.289358225863,-6.37880130171357,897,15996.718
4419_8,53.3454632,-6.2578632,60,988.151
4419_39,53.3479573,-6.2905941,724,12204.569
4419_43,53.3190426,-6.3656043,405,5280.173
4419_25,53.3499549851111,-6.25106212835463,18,148.797
4419_28,53.3220467,-6.3568942,629,10457.843
4419_17,53.3259111,-6.256098,669,14627.198
4419_38,53.3489011,-6.238514,599,10986.17
4419_46,53.295953,-6.3843658,128,1301.577
4419_48,53.2901996,-6.4104535,115,2119.854
4419_19,53.2907676,-6.3805315,887,15801.948
4419_25,53.316011310201,-6.36909370160355,622,10372.501
4419_19,53.3499081,-6.2500384,103,1407.07
4419_4,53.3123054,-6.2522618,431,9133.434
4419_30,53.3493837,-6.245829,66,1115.168
4419_33,53.3162186,-6.3695069,709,11664.294
4419_35,53.3471001,-6.2773419,286,3317.35
4419_14,53.2691433,-6.2050102,356,6294.554
4419_18,53.3233574,-6.2553701,190,6824.551
4419_19,53.3164722,-6.3696999,704,11632.988
4419_24,53.2989331777108,-6.37520500831833,792,14402.416
4419_44,53.3414847,-6.2929088,278,6474.807
4419_61,53.3187529,-6.3687246,431,7738.315
4419_5,53.33481,-6.2631499,167,2502.41
4419_47,53.3371343,-6.3044306,202,5180.804
4419_25,53.2887803135957,-6.37817097380494,808,14745.412
4419_3,53.2589674,-6.200336,309,9453.21
4419_50,53.3359639,-6.3130857,535,9390.754
4419_43,53.3135294,-6.3649303,302,4293.748
4419_62,53.3189924,-6.366234,447,7908.294
4419_12,53.3609123,-6.279342,588,12535.721
4419_17,53.3261909,-6.2561805,672,14658.819
4419_60,53.2873183,-6.419615,94,1412.892
4419_12,53.3319477,-6.2601175,273,7857.254
4419_30,53.3478877,-6.2877924,381,4238.265
4419_43,53.318534,-6.3693229,379,5020.973
4419_5,53.32926,-6.2573919,244,3305.801
4419_33,53.3499315729942,-6.25016438244462,105,1415.857
4419_48,53.2994501,-6.3746428,218,4745.271
4419_33,53.3495440534981,-6.24813548492588,82,1269.836
4419_52,53.3484707,-6.2313191,965,16270.342
4419_19,53.3467559927219,-6.29169549948326,389,4412.177
4419_25,53.3267941,-6.3428919,493,8056.285
4419_37,53.3483434,-6.2298365,5,43.644
4419_10,53.3412792,-6.2581734,235,5476.871
4419_51,53.3490166,-6.2399931,949,15689.426
4419_56,53.2932667997401,-6.38409708610664,85,968.662
4419_6,53.2549513,-6.184084,754,18789.437
4419_2,53.2554395,-6.1798287,222,4390.283
4419_3,53.2539165,-6.1694297,409,11690.206
4419_52,53.3379055763971,-6.29738998752948,573,10460.293
4419_1,53.3266827,-6.2562742,401,7511.134
4419_37,53.2985284874776,-6.37590816222038,795,14467.457
4419_1,53.3712229,-6.2928647,9,340.492
4419_9,53.272833,-6.2008072,482,11510.029
4419_23,53.2845059720803,-6.43395200660836,816,17493.104
4419_50,53.3396777,-6.2908191,612,10999.025
4419_4,53.3017835,-6.2507225,454,10309.528
4419_32,53.3177391,-6.370054,688,11488.497
4419_8,53.3273709,-6.2564655,269,3525.514
4419_50,53.3045209,-6.3630271,220,3046.417
4419_5,53.2639044,-6.2108992,559,12782.68
4419_24,53.3434450718046,-6.29115992642137,400,4782.545
4419_61,53.2840566,-6.4318236,39,424.889
4419_29,53.2873285,-6.3763458,141,1915.798
4419_50,53.3496305,-6.2490163,927,15084.604
4419_43,53.3466535,-6.2918069,694,11983.867
4419_61,53.3468968060864,-6.27367476358479,823,16013.272
4419_1,53.2601025,-6.2034598,716,17369.889
4419_51,53.3371699,-6.3041247,557,10004.161
4419_7,53.3484538,-6.2575914,35,620.032
4419_22,53.2974212,-6.3781273,25,293.842
4419_27,53.3478501,-6.2642331,109,1098.864
4419_15,53.3158488,-6.2532997,166,5977.576
4419_30,53.306929867837,-6.35875927791461,773,13177.738
4419_35,53.3264200441231,-6.34422546550644,595,9482.667
4419_16,53.2513823,-6.1570967,100,1481.707
4419_17,53.2624458,-6.2097272,280,5347.633
4419_18,53.339847,-6.2605747,373,8906.205
4419_42,53.3477763,-6.2649188,118,1951.287
4419_61,53.3469909357852,-6.29184223803804,746,14692.066
4419_62,53.2916839,-6.4037868,132,2594.154
4419_35,53.3497674,-6.2496497,97,1376.541
4419_36,53.3157404133296,-6.36797324427575,721,11781.348
4419_28,53.3392439988494,-6.29069935137602,440,5454.886
4419_1,53.2539337,-6.1695061,822,19845.334
4419_23,53.3478501,-6.2642331,109,1098.864
4419_35,53.3344105,-6.326249,489,7912.507
4419_17,53.2558468,-6.1770946,174,2929.329
4419_23,53.3263223,-6.344571,501,8179.879
4419_35,53.3467559927219,-6.29169549948326,389,4412.177
4419_36,53.3474484,-6.2828,323,3684.487
4419_38,53.3488524253334,-6.25663861726807,496,9700.81
4419_10,53.2789378,-6.2086742,550,14399.994
4419_5,53.2559031,-6.1779947,665,15324.497
4419_25,53.3415790177391,-6.29237894686849,333,3830.074
4419_31,53.3471332,-6.2787283,297,3410.127
4419_33,53.2991896964477,-6.37482214992839,789,14364.092
4419_16,53.2548365,-6.1813094,206,3242.007
4419_60,53.3471724,-6.2785388,801,15686.373
4419_32,53.348209,-6.2611483,190,2217.522
4419_14,53.2464721,-6.1477516,41,621.759
4419_37,53.3161317,-6.3693896,712,11676.745
4419_40,53.2946537,-6.3906002,157,3533.735
4419_9,53.3438815,-6.2591696,84,1212.507
4419_38,53.3471033019557,-6.2756734417382,413,8404.46
4419_36,53.3430321969996,-6.29110480087801,406,4834.032
4419_43,53.3474024759658,-6.26744997742751,800,13764.954
4419_39,53.3138347,-6.3652582,306,4334.155
4419_34,53.348294,-6.2603027,187,2160.416
4419_41,53.3358472,-6.3140307,577,11997.025
4419_52,53.3298512,-6.3326295,467,7792.453
4419_21,53.2843196338411,-6.42338709159478,118,4540.462
4419_34,53.3275290138424,-6.33995843200312,579,9172.624
4419_41,53.2963635,-6.3833068,185,4056.493
4419_50,53.2950738,-6.3849645,114,1194.977
4419_37,53.3437469473582,-6.29122348592473,397,4748.597
4419_43,53.3318953,-6.3300024,485,8081.865
4419_56,53.3306685,-6.3313043,477,7919.815
4419_1,53.246268,-6.1474466,899,21634.021
4419_32,53.3471366,-6.2786817,296,3407.0
4419_34,53.3177391,-6.370054,688,11488.497
4419_1,53.2840075,-6.2311749,507,12780.582
4419_33,53.3471184,-6.277641,288,3337.375
4419_35,53.3164722,-6.3696999,704,11632.988
4419_19,53.3483492,-6.2597617,183,2123.863
4419_47,53.3471077,-6.2769796,408,8317.46
4419_52,53.2914893565931,-6.38159754520303,75,709.951
4419_28,53.3501588,-6.2522771,125,1563.498
4419_28,53.3228503,-6.3546652,623,10284.444
4419_33,53.3483552,-6.2597139,182,2120.611
4419_33,53.3437469473582,-6.29122348592473,397,4748.597
4419_51,53.3471029,-6.2759772,766,13186.828
4419_32,53.3272154,-6.3412369,582,9264.69
4419_6,53.3322195,-6.2603205,333,6819.11
4419_2,53.2769265,-6.2034117,13,116.102
4419_25,53.333837,-6.3286204,416,6761.066
4419_60,53.3175152,-6.3701479,409,7562.292
4419_21,53.3017378208723,-6.37074091160977,9,411.333
4419_38,53.3183434,-6.3696275,21,188.919
4419_62,53.3006198,-6.3732154,241,4908.972
4419_17,53.2692673,-6.204904,357,6310.067
4419_23,53.2963109500411,-6.3834863177739,733,13711.618
4419_39,53.3469610469005,-6.29184362233077,698,12018.188
4419_4,53.3394746,-6.2588311,245,5685.15
4419_36,53.3484709,-6.2318169,14,176.304
4419_12,53.3249282,-6.255823,196,7001.961
4419_10,53.3318623,-6.2598519,341,6870.818
4419_60,53.3494535785198,-6.25391887358863,907,17367.718
4419_62,53.3478947,-6.2917596,762,14795.745
4419_18,53.3502257,-6.2605117,482,10321.101
4419_39,53.3192377,-6.3647937,412,5338.614
4419_41,53.3273889,-6.3406499,494,9858.553
4419_34,53.3495378,-6.2480394,81,1263.4
4419_27,53.3325838,-6.3294871,424,6912.234
4419_4,53.3531929,-6.2595135,139,3983.527
4419_37,53.349605578504,-6.24911606826192,88,1335.503
4419_32,53.2973118736273,-6.37857588512281,817,14693.507
4419_12,53.285545,-6.2358594,67,2284.878
4419_39,53.3475866,-6.2662129,804,13849.863
4419_41,53.288449,-6.4180424,102,1576.864
4419_6,53.277017,-6.2034393,568,14813.377
4419_4,53.2822997,-6.2192272,531,13602.537
4419_37,53.3359091909736,-6.31330924445115,480,7034.43
4419_30,53.2962910463168,-6.38330824046277,856,15245.128
4419_5,53.3438815,-6.2591696,84,1212.507
4419_30,53.3396408851108,-6.29074992104262,464,5626.527
4419_60,53.3061588,-6.3594463,280,6017.44
4419_61,53.2903462,-6.4097942,116,2166.751
4419_31,53.3346158566196,-6.32468130842054,486,7805.592
4419_13,53.2922308,-6.2449797,563,10761.272
4419_17,53.2794178334527,-6.2103168500293,486,7943.472
4419_39,53.3414341,-6.2919656,618,11208.941
4419_52,53.3160717,-6.3693552,341,4719.845
4419_1,53.2834451,-6.2281516,510,12991.921
4419_37,53.2840347520494,-6.43222810838416,901,18685.909
4419_47,53.348605,-6.2581728,488,9594.985
4419_62,53.3385529,-6.2917329,633,13514.572
4419_24,53.3471466217513,-6.27809496587893,291,3367.773
4419_38,53.3488483,-6.2375121,602,11053.153
4419_3,53.2810451,-6.2151702,123,5746.661
4419_9,53.3266827,-6.2562742,273,3603.161
4419_32,53.3340502,-6.3283537,502,8059.318
4419_36,53.296363,-6.3829738,827,15005.209
4419_37,53.3268885,-6.3425364,586,9358.624
4419_14,53.2857865,-6.2363433,539,9841.235
4419_13,53.342888,-6.2578815,878,16927.007
4419_28,53.3298745,-6.3325024,546,8607.499
4419_46,53.3034966,-6.3659107,211,2822.8
4419_60,53.3367735,-6.3062547,595,12525.514
4419_32,53.348294,-6.2603027,187,2160.416
4419_41,53.3160717,-6.3693552,388,7390.395
4419_41,53.341558,-6.2931254,683,13964.739
4419_43,53.3326802,-6.3294843,488,8175.857
4419_52,53.3493986,-6.2541106,859,14683.009
4419_27,53.3226818034027,-6.35514062278306,530,8993.008
4419_43,53.3500049,-6.2524995,880,14822.812
4419_5,53.2438342,-6.1438755,791,18088.867
4419_3,53.2726072,-6.2006469,200,7285.033
4419_31,53.3486156,-6.2579113,171,1997.087
4419_30,53.3501881816999,-6.25214258620171,149,1770.092
4419_17,53.2504175,-6.1545958,91,1283.213
4419_45,53.2987448,-6.3757844,165,1965.37
4419_61,53.3501711,-6.2523491,932,17514.619
4419_9,53.2601025,-6.2034598,588,13461.916
4419_7,53.3310538,-6.2588939,224,3081.805
4419_22,53.2845836085941,-6.43704590207663,131,4661.461
4419_47,53.3471027,-6.2760702,411,8378.036
4419_33,53.3471466217513,-6.27809496587893,291,3367.773
4419_47,53.3180378,-6.3698841,16,150.782
4419_6,53.3397721,-6.2603152,253,5791.894
4419_60,53.3471464,-6.2792229,798,15640.684
4419_62,53.3500971,-6.251388,948,17583.41
4419_21,53.2844599752818,-6.42284377972954,115,4500.398
4419_1,53.2460511,-6.147099,902,21667.523
4419_20,53.2943681,-6.3851341,93,1740.651
4419_14,53.2539051,-6.1695223,147,2378.069
4419_43,53.299573,-6.3744447,173,2093.737
4419_3,53.2724938,-6.2006408,203,7297.69
4419_19,53.3495095,-6.2475884,77,1233.2
4419_17,53.342888,-6.2578815,878,16927.007
4419_34,53.3272154,-6.3412369,582,9264.69
4419_37,53.3471466217513,-6.27809496587893,291,3367.773
4419_13,53.2791653,-6.2095132,483,7882.944
4419_32,53.2895822,-6.3790579,894,15966.481
4419_14,53.3249282,-6.255823,665,14516.283
4419_38,53.3374503,-6.3016716,210,5367.938
4419_39,53.31365,-6.3650661,303,4309.937
4419_1,53.3450262,-6.2589273,195,4982.63
4419_52,53.3074179,-6.358882,261,3498.871
4419_32,53.3499021496608,-6.25079763013824,110,1458.364
4419_30,53.3493965,-6.2459513,69,1123.446
4419_16,53.2735539,-6.2036196,412,7010.569
4419_1,53.2742031,-6.2038839,587,15133.925
4419_31,53.2982536680503,-6.37651697550302,801,14518.543
4419_13,53.2584542,-6.199085,248,4509.133
4419_32,53.3415838849671,-6.29308111929923,422,5108.653
4419_19,53.3341352,-6.3281344,498,8041.837
4419_35,53.3470808,-6.2769866,283,3293.589
4419_44,53.3236043,-6.3527051,72,1476.867
4419_19,53.2903104,-6.3799374,890,15866.44
4419_15,53.349581,-6.260251,478,10247.216
4419_16,53.2449944,-6.1453195,20,390.093
4419_44,53.3479649,-6.2636739,464,9221.568
4419_5,53.2729765,-6.2010901,479,11485.135
4419_28,53.3225732,-6.3554406,626,10344.62
4419_46,53.2960413,-6.3842254,131,1315.187
4419_48,53.2894052,-6.4140515,112,1864.136
4419_28,53.3472846,-6.2684083,234,2712.596
4419_61,53.2909062,-6.4072433,119,2347.927
4419_18,53.3224238,-6.2551135,187,6719.249
4419_13,53.2715836,-6.2016017,374,6650.322
4419_56,53.3472172399097,-6.26910687656072,792,13652.524
4419_4,53.3058456,-6.2512009,451,9856.321
4419_24,53.3256773,-6.3467697,603,9671.325
4419_52,53.2974206,-6.3782614,152,1742.725
4419_7,53.2921913,-6.2448605,350,7562.302
4419_51,53.2962043,-6.3838267,136,1347.575
4419_2,53.2550857,-6.1806247,219,4324.144
4419_8,53.3453206321791,-6.25829253567418,63,1020.854
4419_35,53.3479258,-6.2638285,203,2398.884
4419_41,53.3471077,-6.2769796,809,15790.608
4419_52,53.3425254,-6.2934461,653,11410.558
4419_25,53.3480573,-6.2625875,101,986.607
4419_26,53.3471087,-6.2695995,144,1466.084
4419_23,53.2845210255095,-6.43336465766262,813,17453.556
4419_14,53.2613059,-6.2064896,273,5097.072
4419_5,53.3354047,-6.2632451,164,2435.918
4419_60,53.3492541,-6.2433875,987,18132.36
4419_5,53.2645582,-6.2108174,556,12709.705
4419_44,53.3370063,-6.3053131,198,5120.264
4419_26,53.35006,-6.2523989,35,249.137
4419_50,53.3049865,-6.3619636,223,3134.248
4419_51,53.2893652284311,-6.37886636990244,59,411.32
4419_6,53.2687729,-6.2053305,645,15981.354
4419_2,53.2476311,-6.1483024,328,6762.64
4419_12,53.3395287,-6.2592511,382,9001.747
4419_50,53.3411146,-6.2917441,615,11170.403
4419_51,53.3278946,-6.338574,451,7337.338
4419_28,53.3472032,-6.2804624,311,3526.37
4419_13,53.3515891,-6.2610816,955,17991.887
4419_24,53.3476912260768,-6.26527915523725,211,2498.999
4419_37,53.2989331777108,-6.37520500831833,792,14402.416
4419_6,53.2480514,-6.1486845,880,21416.741
4419_31,53.3496778,-6.2494815,94,1361.54
4419_16,53.2510993,-6.1563609,97,1423.357
4419_50,53.3236043,-6.3527051,426,6279.464
4419_13,53.2558064,-6.1767979,171,2909.019
4419_30,53.3065186282301,-6.35895722399639,776,13225.532
4419_47,53.3277783,-6.3390725,96,2499.092
4419_3,53.2425949,-6.1431003,515,13983.923
4419_45,53.2935803432639,-6.38452135043988,88,1013.587
4419_18,53.3327851,-6.2614093,296,8007.236
4419_60,53.3261863,-6.345176,486,9528.518
4419_62,53.3472172399097,-6.26910687656072,839,16323.074
4419_34,53.2895822,-6.3790579,894,15966.481
4419_23,53.3429906952789,-6.29119998509515,312,3513.624
4419_25,53.296830428142,-6.3807612545433,728,13520.512
4419_15,53.3144824,-6.2529195,163,5823.409
4419_51,53.3489113,-6.2386772,952,15777.842
4419_56,53.2987448,-6.3757844,165,1965.37
4419_17,53.2558064,-6.1767979,171,2909.019
4419_38,53.3285481,-6.3358665,101,2729.25
4419_62,53.3085163,-6.3600252,321,6314.191
4419_36,53.3160004,-6.3690681,718,11702.847
4419_14,53.2771003,-6.2035975,462,7425.029
4419_46,53.2872824576691,-6.37623826529572,22,110.924
4419_35,53.2999567719957,-6.37378331315458,784,14253.374
4419_36,53.3475528,-6.2835095,326,3733.16
4419_14,53.3395065,-6.2589577,854,16536.081
4419_4,53.3327325,-6.2605201,325,6759.917
4419_33,53.3256773,-6.3467697,603,9671.325
4419_35,53.3462120051649,-6.29162222761351,392,4472.927
4419_34,53.3469194,-6.2741447,267,3102.247
4419_10,53.2793978,-6.2101537,547,14288.814
4419_10,53.3488078,-6.2576149,155,4487.799
4419_1,53.3543357,-6.271679,86,2952.054
4419_27,53.3472334,-6.2807148,218,2215.262
4419_35,53.3342488,-6.3274085,492,7991.823
4419_36,53.3235156,-6.3528303,618,10141.492
4419_1,53.2558993,-6.1772758,796,19280.522
4419_24,53.3499315729942,-6.25016438244462,105,1415.857
4419_14,53.2590692,-6.200692,253,4636.401
4419_51,53.296245,-6.3836773,139,1358.557
4419_38,53.3473653,-6.2817208,393,7999.28
4419_15,53.3318336,-6.2598664,269,7836.15
4419_16,53.2558728,-6.1778558,180,2980.33
4419_52,53.297517,-6.377951,155,1766.048
4419_33,53.3341032,-6.3282345,500,8049.397
4419_39,53.3191269,-6.3651593,409,5311.294
4419_27,53.3504372,-6.250223,6,60.164
4419_56,53.3313492,-6.3305045,480,8012.448
4419_7,53.3480325,-6.2573989,38,668.698
4419_33,53.2989331777108,-6.37520500831833,792,14402.416
4419_34,53.3364099291675,-6.30901625511343,476,6743.061
4419_43,53.3473522,-6.2680016,797,13727.748
4419_26,53.34781,-6.2855605,247,2544.884
4419_60,53.3267628,-6.3431185,489,9679.885
4419_32,53.3471497,-6.2783387,293,3384.09
4419_23,53.3331399,-6.3291578,421,6846.557
4419_29,53.296363,-6.3829738,38,637.856
4419_15,53.3374264,-6.2627701,346,8596.207
4419_6,53.3539697,-6.2751653,67,2702.991
4419_60,53.3492125,-6.2547137,904,17308.368
4419_28,53.3486966105869,-6.23531571817174,22,410.668
4419_61,53.2840755,-6.4323078,36,392.482
4419_27,53.3393422643205,-6.29068935256949,344,4115.677
4419_50,53.3478947,-6.2917596,715,12125.195
4419_4,53.3550057,-6.2761463,59,2569.239
4419_32,53.3483017995902,-6.22918486349434,1,0.0
4419_31,53.3470783,-6.2757404,277,3210.556
4419_37,53.3341032,-6.3282345,500,8049.397
4419_35,53.3495095,-6.2475884,77,1233.2
4419_3,53.2429598,-6.1432733,512,13941.702
4419_12,53.3244222,-6.2556741,193,6944.778
4419_10,53.331958,-6.2600616,338,6853.183
4419_60,53.2973044,-6.3787629,197,4377.416
4419_31,53.323825,-6.3519789,615,10075.126
4419_4,53.281944,-6.2179282,534,13697.824
4419_23,53.2976554548225,-6.37752941797708,713,13285.162
4419_27,53.3331399,-6.3291578,421,6846.557
4419_46,53.2873178339249,-6.37644153169062,25,125.092
4419_6,53.3305469,-6.2585765,359,7050.1
4419_19,53.2999567719957,-6.37378331315458,784,14253.374
4419_33,53.3495774,-6.2486974,85,1307.444
4419_34,53.3483441324721,-6.25980017145876,184,2126.487
4419_44,53.3478353,-6.2918412,358,7314.024
4419_52,53.3484075,-6.2303855,968,16332.914
4419_25,53.3339109,-6.3285538,413,6751.717
4419_33,53.2935159,-6.3843648,869,15403.297
4419_25,53.2983438,-6.3763709,705,13176.308
4419_30,53.3473344,-6.2678086,255,2888.416
4419_62,53.3130048,-6.3642775,344,6891.463
4419_32,53.316239,-6.3695329,708,11661.438
4419_12,53.3643353878607,-6.28200396373422,591,12955.903
4419_1,53.3538707,-6.2706139,89,3039.852
