route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86287,366,4532_8555,Midleton,BUS179,0,4532_7778018_Txc56CAEE9E-84EC-4029-8950-B5BB9535ED66,4532_494
4452_86287,367,4532_8556,Midleton,BUS179,0,4532_7778018_Txc26A4E0EC-5C48-4E8C-BE93-6BEB52CB75C9,4532_494
4452_86287,368,4532_8557,Midleton,BUS179,0,4532_7778018_Txc7D62C0E1-EB3B-4AEE-8F29-6D621A4F3E86,4532_494
4452_86287,369,4532_8558,Midleton,BUS179,0,4532_7778018_TxcF92FD5AF-A95F-4D2E-849D-425F337FA70A,4532_494
4452_86287,370,4532_8559,Midleton,BUS179,0,4532_7778018_Txc61A75F08-D829-4E8C-9190-1196CF6B01FA,4532_494
4452_86289,130,4532_856,Greystones,E117,1,4532_7778018_TxcFB8A417D-9332-4400-807F-3F27CFEC0871,4532_35
4452_86287,371,4532_8560,Midleton,BUS179,0,4532_7778018_Txc4430E083-0CE4-4499-9783-44EA7169492B,4532_494
4452_86287,372,4532_8561,Midleton,BUS179,0,4532_7778018_TxcE32C7846-4F61-4C86-A9E0-F67AC772E996,4532_494
4452_86287,373,4532_8562,Midleton,BUS179,0,4532_7778018_Txc3B7C1C1B-FE58-44EE-A151-1F70170DA53D,4532_494
4452_86287,141,4532_8564,Cork (Kent),D542,0,4532_7778018_Txc30535D71-05F0-4CEA-8635-7DE5AF44CA90,4532_493
4452_86287,145,4532_8568,Cobh,D539,0,4532_7778018_Txc2E0BA3CB-BF07-4750-B2AD-9B975E95C3DF,4532_492
4452_86287,141,4532_8569,Cobh,D525,0,4532_7778018_TxcFCD860E8-7A7C-4556-A802-0413A33B3361,4532_492
4452_86289,142,4532_857,Greystones,E117,1,4532_7778018_TxcFE450D63-7C25-4B5E-8EDF-BEAF18DDE7A8,4532_2
4452_86287,145,4532_8580,Cork (Kent),D540,0,4532_7778018_Txc940CAACD-D5B0-4785-8854-84EA454BF526,4532_493
4452_86287,340,4532_8582,Midleton,D580,0,4532_7778018_Txc8C1B37EC-CA0C-4B90-9BB3-E9E0100EDF02,4532_494
4452_86287,141,4532_8583,Midleton,D575,0,4532_7778018_TxcDE419CDB-8933-4091-B7E9-C8D774841E85,4532_495
4452_86289,139,4532_859,Bray (Daly),E237,1,4532_7778018_Txc543AE41F-CEBE-4C35-A4B2-C89920CC95DF,4532_8
4452_86287,165,4532_8593,Midleton,BUS580,0,4532_7778018_Txc90F21D26-5019-4671-B794-E9A7CE5761CD,4532_497
4452_86287,166,4532_8594,Midleton,BUS580,0,4532_7778018_Txc68658993-BB2C-449C-A133-6BC755A00C70,4532_497
4452_86287,167,4532_8595,Midleton,BUS580,0,4532_7778018_Txc3F48EB97-FB51-4F6F-9338-384B143250BA,4532_497
4452_86287,168,4532_8596,Midleton,BUS580,0,4532_7778018_Txc74418949-D85F-4439-8F80-050EC49C4047,4532_497
4452_86287,169,4532_8597,Midleton,BUS580,0,4532_7778018_Txc8BD25176-8B94-4CB1-8EA0-0BDA0D625C19,4532_497
4452_86287,170,4532_8598,Midleton,BUS580,0,4532_7778018_Txc3FC163BB-F7C6-438D-9598-73933D7117CB,4532_497
4452_86287,171,4532_8599,Midleton,BUS580,0,4532_7778018_TxcFE231A9F-2DD9-4280-AD67-0A4AE152008B,4532_497
4452_86287,341,4532_8601,Midleton,BUS580,0,4532_7778018_Txc28D5A68E-29F7-44B4-BA70-70560148AF9E,4532_497
