stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8230DB004555,4555,Grange Castle Park,,53.3250293591821,-6.43940651070571,,,,
8230DB007446,7446,Templeroan Estate,,53.2811782038811,-6.30706781981242,,,,
8230DB007459,7459,Logic Drive,,53.2908418206822,-6.42728784873352,,,,
8230DB007775,7775,Lucan Main Street,,53.3559854577094,-6.4498884340689,,,,
8230DB007792,7792,Saint Lomans Road,,53.3540035212229,-6.40789787952109,,,,
8230DB007808,7808,Willsbrook Park,,53.3529675481706,-6.42737492536051,,,,
8230DB007884,7884,Liffey Valley SC,,53.354078,-6.392001,,,,
8240DB000661,661,Westend Office Park,,53.3924222501891,-6.38348935657183,,,,
8240DB000685,685,Sutton Park School,,53.3754098474852,-6.09484616348513,,,,
8240DB000788,788,The Oaks,,53.4458543541186,-6.24096812596944,,,,
8240DB001902,1902,Orchard Court,,53.3835372603716,-6.39243978550488,,,,
8240DB001912,1912,Clonsilla Station,,53.3836698113965,-6.42054613961035,,,,
8240DB002289,2289,Blackcourt Road,,53.4011229960423,-6.37491814543362,,,,
8240DB002960,2960,Retail Park,,53.3943233176127,-6.38848464154604,,,,
8240DB003088,3088,River Valley Heights,,53.4527270791061,-6.23710036947058,,,,
8240DB003089,3089,Cherry Avenue,,53.4489647580676,-6.23978564868842,,,,
8240DB003090,3090,Forest View,,53.4495837591086,-6.24153671095062,,,,
8240DB003340,3340,Littlepace,,53.4086679506815,-6.42894586872248,,,,
8240DB003566,3566,Selskar Court,,53.5780675047653,-6.12507050399762,,,,
8240DB003567,3567,Skerries Station,,53.5762792384472,-6.1199395460267,,,,
8240DB003569,3569,Selskar Road,,53.5765274956637,-6.12143871277598,,,,
8240DB003573,3573,Chapel Road,,53.4260765801719,-6.17658099132024,,,,
8240DB003580,3580,Malahide Demense,,53.4432561964644,-6.1738580644406,,,,
8240DB003689,3689,Fingal Co Co,,53.4589359455178,-6.22000628107609,,,,
8240DB003690,3690,Swords Main Street,,53.4569564215003,-6.22106793165695,,,,
8240DB003702,3702,River Valley Drive,,53.4519723495741,-6.23225306340109,,,,
8240DB003709,3709,River Valley Heights,,53.4526315736854,-6.23611052796778,,,,
8240DB003713,3713,Balheary Park,,53.4686889702079,-6.21345232771727,,,,
8240DB003715,3715,Lissenhall Green,,53.4800028356491,-6.20372561260335,,,,
8220DB000211,211,Collins Avenue,,53.3842808561631,-6.24916033059417,,,,
8220DB000212,212,Whitehall,,53.3831956351277,-6.24625839753322,,,,
8220DB000245,245,Whitethorn Crescent,,53.38447224442,-6.21956660604612,,,,
8220DB000251,251,Elmount Crescent,,53.3848322787448,-6.22321978633312,,,,
8220DB000316,316,Bachelors Walk,,53.346893,-6.262228,,,,
8220DB000746,746,Kildare Street,,53.3401536166372,-6.25559428153351,,,,
8220DB001251,1251,St Luke's Church,,53.3934573359087,-6.22237931759761,,,,
8220DB001286,1286,Harrington Street,,53.3324996494988,-6.26572653484079,,,,
8220DB001592,1592,Tolka Valley Road,,53.379720918945,-6.28924160522583,,,,
8220DB001597,1597,Valeview Gardens,,53.3804552155941,-6.30923466596562,,,,
8220DB001599,1599,Cardiffsbridge Road,,53.3808997507106,-6.31079541615784,,,,
8220DB001601,1601,Deanstown Drive,,53.383894313473,-6.31472076129326,,,,
8220DB001603,1603,Ratoath Road,,53.3835188568842,-6.31868925643626,,,,
8220DB001604,1604,Rathvilly Road,,53.3837454770658,-6.31627504223633,,,,
8220DB001609,1609,Cloonlara,,53.3803842380755,-6.29728713957775,,,,
8220DB001644,1644,DCU Collins Avenue,,53.3868700413836,-6.25657120617442,,,,
8220DB001646,1646,DCU Collins Avenue,,53.3871546494696,-6.25698053714182,,,,
8220DB001650,1650,Castle Avenue,,53.3611743870623,-6.20931427534311,,,,
8220DB002437,2437,Brookfield,,53.3126888171566,-6.30251926023377,,,,
8220DB004369,4369,Oakwood Road,,53.3972652002409,-6.29235749139331,,,,
8220DB004375,4375,Jamestown Road,,53.3916731625598,-6.29665609729648,,,,
8220DB004377,4377,Sycamore Road,,53.3944892873129,-6.28994244366248,,,,
8220DB004378,4378,Ballygall Road,,53.3788365431791,-6.27650039218678,,,,
8220DB004406,4406,Carriglea Industrial Estate,,53.3280888160746,-6.33851063578032,,,,
8220DB004458,4458,Military Cemetery,,53.3604500535096,-6.30811869453342,,,,
8220DB004479,4479,McKee Road,,53.3913045299499,-6.29412977812108,,,,
8220DB004583,4583,Finglas West Church,,53.3885290912004,-6.31259818763534,,,,
8220DB004592,4592,Finglas Village,,53.3896860703065,-6.29849455937193,,,,
8220DB004791,4791,Collins Avenue East,,53.3716117545673,-6.20765908533895,,,,
8230DB002112,2112,"Main Street, Clondalkin",,53.32067,-6.393378,,,,
